회원번호,가입일,첫구매일,최종구매일,누적구매횟수,평균주문금액,멤버쉽가입,신규멤버쉽가입,광고문자수신동의
1626915,2019-01-16,2019-01-16,2019-06-18,31,67264,N,N,Y
1627045,2019-01-16,2019-01-17,2019-06-14,20,77628,N,N,Y
1627497,2019-01-16,2019-01-16,2019-06-18,13,76339,N,N,N
1628594,2019-01-16,2019-01-16,2019-06-17,43,65041,N,N,N
1630615,2019-01-16,2019-01-17,2019-06-14,14,68909,N,N,Y
1630834,2019-01-16,2019-01-16,2019-06-17,22,41407,N,N,Y
1631232,2019-01-16,2019-01-23,2019-06-04,14,105795,N,N,Y
1631439,2019-01-16,2019-01-16,2019-06-16,43,69327,N,N,Y
1631628,2019-01-16,2019-01-16,2019-06-18,42,36554,N,N,Y
1632053,2019-01-16,2019-01-16,2019-06-13,28,105892,N,N,Y
1632155,2019-01-16,2019-01-16,2019-06-12,26,78590,N,N,Y
1633091,2019-01-16,2019-01-16,2019-06-17,33,91266,N,N,Y
1633103,2019-01-16,2019-01-19,2019-06-12,25,92533,N,N,N
1633598,2019-01-16,2019-01-16,2019-06-16,23,91415,N,N,Y
1633773,2019-01-16,2019-02-07,2019-06-16,21,62107,N,N,Y
1634181,2019-01-16,2019-01-16,2019-06-10,14,72655,N,N,Y
1634245,2019-01-16,2019-01-24,2019-06-17,26,60075,N,N,Y
1634247,2019-01-16,2019-01-17,2019-06-16,37,69601,N,N,Y
1634809,2019-01-16,2019-01-16,2019-05-23,11,170995,N,N,Y
1635587,2019-01-16,2019-01-22,2019-06-16,20,88390,N,N,Y
1635642,2019-01-16,2019-01-18,2019-06-17,17,82334,N,N,Y
1635691,2019-01-16,2019-01-16,2019-06-11,19,91312,N,N,Y
1635787,2019-01-16,2019-01-20,2019-06-15,34,68719,N,N,Y
1635813,2019-01-16,2019-03-26,2019-05-31,6,96623,N,N,Y
1636075,2019-01-16,2019-01-18,2019-06-16,37,57099,N,N,N
1636167,2019-01-16,2019-01-16,2019-06-18,56,39763,N,N,Y
1637146,2019-01-16,2019-01-16,2019-06-07,24,147183,N,N,Y
1637528,2019-01-16,2019-01-17,2019-06-14,27,67264,N,N,N
1637770,2019-01-16,2019-01-16,2019-06-16,16,111086,N,N,N
1637830,2019-01-16,2019-01-16,2019-06-17,43,60033,N,N,Y
1637949,2019-01-16,2019-01-16,2019-06-18,19,79837,N,N,Y
1638267,2019-01-16,2019-01-16,2019-06-12,46,55937,N,N,Y
1638433,2019-01-16,2019-01-24,2019-06-11,16,128528,N,N,Y
1638688,2019-01-16,2019-01-16,2019-06-13,20,62342,N,N,N
1638823,2019-01-16,2019-01-20,2019-06-17,37,74968,N,N,Y
1639378,2019-01-17,2019-02-14,2019-06-12,29,91002,N,N,Y
1639404,2019-01-17,2019-04-13,2019-06-16,14,65254,N,N,Y
1639753,2019-01-17,2019-01-17,2019-06-06,13,71355,N,N,N
1639991,2019-01-17,2019-01-22,2019-06-05,17,122784,N,N,Y
1641429,2019-01-17,2019-01-17,2019-06-15,35,60265,N,N,Y
1641882,2019-01-17,2019-01-17,2019-06-17,22,62603,N,N,N
1642781,2019-01-17,2019-01-21,2019-06-08,23,77495,N,N,N
1642822,2019-01-17,2019-01-17,2019-06-18,10,128188,N,N,Y
1642862,2019-01-17,2019-01-17,2019-05-23,18,59224,N,N,Y
1643061,2019-01-17,2019-01-17,2019-06-11,41,109271,N,N,N
1643494,2019-01-17,2019-01-17,2019-06-18,33,67453,N,N,Y
1643506,2019-01-17,2019-01-17,2019-06-17,26,54959,N,N,Y
1644576,2019-01-17,2019-04-11,2019-06-02,8,124450,N,N,Y
1644598,2019-01-17,2019-01-23,2019-06-17,17,45725,N,Y,Y
1644624,2019-01-17,2019-01-19,2019-06-18,27,59397,N,N,N
1644774,2019-01-17,2019-01-17,2019-06-18,41,57046,N,N,Y
1644789,2019-01-17,2019-01-17,2019-06-13,29,64426,N,N,Y
1646328,2019-01-17,2019-01-17,2019-06-14,43,36977,N,Y,Y
1646789,2019-01-17,2019-01-17,2019-06-18,36,63712,N,N,N
1646801,2019-01-17,2019-01-24,2019-06-15,52,39665,N,N,Y
1647303,2019-01-17,2019-01-17,2019-06-12,23,38355,N,N,Y
1647444,2019-01-17,2019-01-23,2019-06-18,61,23224,N,N,Y
1647490,2019-01-17,2019-01-17,2019-06-14,31,83758,N,N,N
1647785,2019-01-17,2019-01-17,2019-06-18,19,97760,N,N,N
1648001,2019-01-17,2019-02-02,2019-06-14,15,60519,N,N,Y
1648309,2019-01-17,2019-01-17,2019-06-14,56,65459,N,N,Y
1649650,2019-01-18,2019-01-18,2019-06-06,20,104667,N,N,Y
1649849,2019-01-18,2019-01-18,2019-06-12,30,81260,N,N,Y
1650051,2019-01-18,2019-01-18,2019-06-18,32,77195,N,N,Y
1650777,2019-01-18,2019-01-18,2019-06-17,42,28115,N,Y,Y
1651461,2019-01-18,2019-01-19,2019-06-13,33,43035,N,Y,Y
1651781,2019-01-18,2019-01-18,2019-06-11,22,60586,N,N,N
1651822,2019-01-18,2019-01-21,2019-06-11,18,64638,N,N,Y
1652038,2019-01-18,2019-01-18,2019-06-18,36,60738,N,N,Y
1652206,2019-01-18,2019-01-18,2019-06-08,27,112944,N,N,Y
1652432,2019-01-18,2019-01-18,2019-06-16,34,52134,N,N,Y
1653051,2019-01-18,2019-01-18,2019-06-02,10,150551,N,N,N
1654075,2019-01-18,2019-01-18,2019-06-11,13,62756,N,N,Y
1654280,2019-01-18,2019-01-18,2019-06-12,33,56033,N,N,Y
1655005,2019-01-18,2019-01-18,2019-06-15,28,60910,N,N,Y
1655157,2019-01-18,2019-01-25,2019-06-18,16,57268,N,N,Y
1655652,2019-01-18,2019-01-21,2019-06-17,31,58187,N,N,N
1655787,2019-01-18,2019-01-19,2019-06-10,35,34406,N,Y,N
1655991,2019-01-18,2019-04-01,2019-06-06,7,128551,N,N,Y
1656044,2019-01-18,2019-01-18,2019-06-16,14,100476,N,N,Y
1656214,2019-01-18,2019-01-19,2019-06-17,32,63671,N,N,N
1656313,2019-01-18,2019-01-21,2019-06-17,20,32283,N,Y,Y
1656746,2019-01-18,2019-01-18,2019-06-10,34,93575,N,N,Y
1656796,2019-01-18,2019-04-15,2019-06-16,16,46029,N,N,Y
1656890,2019-01-18,2019-01-18,2019-06-13,43,48620,N,N,Y
1656909,2019-01-18,2019-01-18,2019-05-30,14,58940,N,N,Y
1656921,2019-01-18,2019-01-24,2019-06-16,21,99839,N,N,Y
1657382,2019-01-18,2019-01-22,2019-06-15,37,33898,N,N,Y
1657706,2019-01-19,2019-01-19,2019-06-18,36,75075,N,N,Y
1657727,2019-01-19,2019-01-19,2019-06-17,26,49769,N,N,Y
1658370,2019-01-19,2019-01-27,2019-06-15,24,78665,N,N,Y
1659278,2019-01-19,2019-01-19,2019-06-12,30,51704,N,N,Y
1659474,2019-01-19,2019-01-19,2019-05-23,18,108464,N,N,N
1659766,2019-01-19,2019-01-19,2019-06-16,10,112280,N,N,Y
1660007,2019-01-19,2019-01-19,2019-06-04,39,44207,N,N,N
1660495,2019-01-19,2019-01-19,2019-06-15,27,85750,N,N,Y
1660549,2019-01-19,2019-01-19,2019-06-18,11,154487,N,N,Y
1660561,2019-01-19,2019-01-19,2019-05-28,43,60357,N,N,Y
1660699,2019-01-19,2019-01-21,2019-06-17,58,40675,N,N,Y
1660979,2019-01-19,2019-01-19,2019-06-17,52,63168,N,N,Y
1661145,2019-01-19,2019-01-19,2019-06-03,19,53167,N,N,Y
1661354,2019-01-19,2019-01-19,2019-06-12,42,39495,N,Y,Y
1661515,2019-01-19,2019-05-03,2019-06-15,7,99201,N,N,Y
1661751,2019-01-19,2019-01-21,2019-06-13,22,53111,N,N,Y
1661912,2019-01-19,2019-01-19,2019-06-10,31,51862,N,N,Y
1661940,2019-01-19,2019-01-19,2019-06-08,31,50205,N,N,Y
1662099,2019-01-19,2019-01-19,2019-05-27,37,63528,N,N,Y
1662337,2019-01-19,2019-01-20,2019-06-07,28,61678,N,N,N
1662384,2019-01-19,2019-01-19,2019-06-09,21,54944,N,N,N
1662459,2019-01-19,2019-01-19,2019-06-16,11,60531,N,N,Y
1662730,2019-01-19,2019-01-19,2019-05-31,2,296250,N,N,Y
1664291,2019-01-19,2019-01-19,2019-06-17,50,56173,N,N,Y
1664492,2019-01-19,2019-01-20,2019-06-12,9,197012,N,N,Y
1664592,2019-01-19,2019-01-19,2019-06-17,27,56367,N,N,Y
1665101,2019-01-19,2019-01-20,2019-06-11,20,40455,N,N,Y
1665476,2019-01-19,2019-01-19,2019-06-09,27,62573,N,N,Y
1665803,2019-01-19,2019-02-08,2019-06-08,22,65953,N,N,Y
1665898,2019-01-19,2019-01-20,2019-06-18,27,88469,N,N,Y
1666738,2019-01-20,2019-01-21,2019-06-11,16,79741,N,N,Y
1666851,2019-01-20,2019-01-20,2019-06-17,47,63459,N,N,Y
1667005,2019-01-20,2019-01-21,2019-06-18,26,93261,N,N,Y
1667145,2019-01-20,2019-01-26,2019-06-18,30,55141,N,N,N
1667706,2019-01-20,2019-01-22,2019-06-15,17,93855,N,N,N
1667966,2019-01-20,2019-01-20,2019-06-18,16,95339,N,N,N
1668810,2019-01-20,2019-01-21,2019-06-17,30,55394,N,N,N
1668950,2019-01-20,2019-01-20,2019-06-14,28,69253,N,N,Y
1669195,2019-01-20,2019-01-20,2019-05-23,40,86581,N,N,Y
1669662,2019-01-20,2019-01-24,2019-05-31,8,134041,N,N,Y
1669792,2019-01-20,2019-01-20,2019-06-17,18,109543,N,N,N
1670030,2019-01-20,2019-01-20,2019-06-13,69,38213,N,Y,N
1670097,2019-01-20,2019-01-20,2019-06-17,32,65311,N,N,Y
1670177,2019-01-20,2019-01-20,2019-06-08,27,61947,N,N,Y
1670324,2019-01-20,2019-01-20,2019-06-10,36,53869,N,N,N
1670623,2019-01-20,2019-01-20,2019-06-17,26,54169,N,N,Y
1670789,2019-01-20,2019-01-20,2019-06-17,40,67476,N,N,Y
1671137,2019-01-20,2019-02-13,2019-06-15,17,59960,N,N,Y
1671274,2019-01-20,2019-01-20,2019-06-11,22,82174,N,N,Y
1671369,2019-01-20,2019-01-20,2019-06-17,35,60057,N,N,Y
1671486,2019-01-20,2019-03-30,2019-06-11,13,59238,N,N,Y
1671543,2019-01-20,2019-01-20,2019-06-17,19,53972,N,N,Y
1671821,2019-01-20,2019-01-20,2019-06-17,51,45753,N,N,Y
1672507,2019-01-20,2019-01-23,2019-06-09,26,55418,N,N,N
1672813,2019-01-20,2019-01-21,2019-06-12,23,64952,N,N,Y
1672911,2019-01-20,2019-01-22,2019-06-16,12,104128,N,N,Y
1673140,2019-01-20,2019-01-20,2019-06-15,30,65551,N,N,Y
1673186,2019-01-20,2019-01-20,2019-06-17,23,58543,N,N,N
1673659,2019-01-20,2019-01-20,2019-06-16,30,74920,N,N,Y
1673739,2019-01-20,2019-01-20,2019-06-15,38,63903,N,N,Y
1673982,2019-01-20,2019-01-20,2019-06-09,31,74864,N,N,Y
1674412,2019-01-20,2019-01-20,2019-06-16,22,50173,N,N,Y
1674559,2019-01-20,2019-01-20,2019-05-23,12,71787,N,N,N
1674849,2019-01-20,2019-01-21,2019-06-10,7,169661,N,N,Y
1675316,2019-01-20,2019-01-20,2019-06-12,22,49831,N,N,N
1675355,2019-01-20,2019-01-23,2019-06-17,29,88050,N,N,N
1675576,2019-01-20,2019-01-20,2019-06-18,53,50396,N,N,Y
1676002,2019-01-20,2019-01-20,2019-06-05,30,69106,N,N,N
1676355,2019-01-20,2019-01-20,2019-06-16,59,67098,N,N,Y
1676510,2019-01-20,2019-01-20,2019-06-18,72,37271,N,Y,Y
1676597,2019-01-20,2019-01-23,2019-06-18,25,73104,N,N,Y
1676825,2019-01-20,2019-01-23,2019-06-08,30,62957,N,N,N
1676911,2019-01-20,2019-01-23,2019-06-16,40,41537,N,Y,Y
1676937,2019-01-20,2019-01-20,2019-06-14,21,84201,N,N,Y
1677183,2019-01-20,2019-01-21,2019-06-06,14,94786,N,N,Y
1677359,2019-01-20,2019-02-13,2019-06-18,31,34081,N,Y,Y
1677562,2019-01-21,2019-01-21,2019-06-11,32,56010,N,N,Y
1679008,2019-01-21,2019-01-21,2019-06-18,35,78549,N,N,Y
1679115,2019-01-21,2019-01-24,2019-06-18,25,75905,N,N,Y
1679655,2019-01-21,2019-01-21,2019-06-13,39,56374,N,N,Y
1679850,2019-01-21,2019-01-21,2019-06-17,48,32783,N,Y,Y
1680317,2019-01-21,2019-01-21,2019-06-18,26,88380,N,N,N
1680524,2019-01-21,2019-01-22,2019-06-12,36,76872,N,N,N
1681422,2019-01-21,2019-01-23,2019-06-09,23,59928,N,N,Y
1681633,2019-01-21,2019-01-21,2019-06-18,33,72681,N,N,Y
1682406,2019-01-21,2019-01-21,2019-06-15,36,74666,N,N,Y
1683414,2019-01-21,2019-01-22,2019-06-07,18,74048,N,N,Y
1684053,2019-01-21,2019-01-21,2019-06-14,20,80018,N,N,Y
1684705,2019-01-21,2019-01-24,2019-06-16,17,81327,N,N,Y
1685833,2019-01-21,2019-01-21,2019-06-10,35,72523,N,N,Y
1685998,2019-01-21,2019-01-21,2019-06-17,28,56102,N,N,Y
1686288,2019-01-21,2019-01-24,2019-06-17,34,65444,N,N,N
1686632,2019-01-21,2019-01-21,2019-05-26,24,131472,N,N,N
1686871,2019-01-21,2019-02-10,2019-06-17,28,39286,N,Y,Y
1687434,2019-01-21,2019-01-21,2019-06-16,24,71832,N,N,Y
1688127,2019-01-21,2019-01-21,2019-06-17,28,48861,N,N,Y
1688303,2019-01-21,2019-01-31,2019-06-18,23,68072,N,N,Y
1688444,2019-01-21,2019-01-21,2019-06-16,34,59505,N,N,Y
1688618,2019-01-21,2019-01-21,2019-06-15,30,45957,N,Y,Y
1688710,2019-01-21,2019-01-21,2019-05-30,22,51865,N,N,N
1688920,2019-01-21,2019-01-21,2019-06-17,37,59436,N,N,Y
1689119,2019-01-21,2019-01-22,2019-06-16,22,40083,N,Y,Y
1689128,2019-01-21,2019-01-21,2019-06-11,13,68782,N,N,Y
1689180,2019-01-21,2019-01-21,2019-06-14,31,58331,N,N,N
1689308,2019-01-21,2019-01-21,2019-06-18,35,56898,N,N,Y
1689514,2019-01-21,2019-01-21,2019-06-11,19,85001,N,N,Y
1689522,2019-01-21,2019-01-21,2019-06-05,13,70572,N,N,N
1689581,2019-01-21,2019-01-21,2019-06-15,22,63378,N,N,Y
1689791,2019-01-21,2019-01-23,2019-06-18,27,81687,N,N,Y
1690309,2019-01-21,2019-01-22,2019-06-15,28,49226,N,N,Y
1690349,2019-01-21,2019-01-21,2019-06-18,24,61669,N,N,Y
1690539,2019-01-21,2019-03-04,2019-06-18,55,33277,N,N,N
1690702,2019-01-21,2019-01-27,2019-06-18,31,66300,N,N,Y
1691045,2019-01-21,2019-01-21,2019-05-30,24,102692,N,N,Y
1691400,2019-01-21,2019-01-22,2019-06-18,88,22595,N,Y,N
1691727,2019-01-22,2019-01-22,2019-06-18,45,39755,N,N,Y
1691758,2019-01-22,2019-01-24,2019-06-18,31,54242,N,N,Y
1691930,2019-01-22,2019-01-22,2019-06-13,23,68193,N,N,Y
1692148,2019-01-22,2019-01-22,2019-06-15,28,36532,N,Y,Y
1693313,2019-01-22,2019-01-22,2019-06-17,25,63128,N,N,Y
1693814,2019-01-22,2019-01-22,2019-06-13,22,72329,N,N,N
1694430,2019-01-22,2019-01-22,2019-06-17,42,62239,N,N,Y
1694598,2019-01-22,2019-01-25,2019-05-24,5,139316,N,N,Y
1694633,2019-01-22,2019-03-24,2019-06-17,20,40558,N,N,Y
1694945,2019-01-22,2019-01-22,2019-06-18,28,59693,N,N,Y
1694953,2019-01-22,2019-01-22,2019-06-12,18,93967,N,N,N
1695665,2019-01-22,2019-01-25,2019-06-14,58,44270,N,Y,N
1695683,2019-01-22,2019-01-22,2019-05-29,13,122955,N,N,Y
1695715,2019-01-22,2019-01-22,2019-06-02,21,69977,N,N,Y
1695912,2019-01-22,2019-01-22,2019-06-18,34,69584,N,N,N
1696448,2019-01-22,2019-01-22,2019-06-17,30,108182,N,N,Y
1696941,2019-01-22,2019-01-22,2019-05-30,45,54865,N,N,N
1697279,2019-01-22,2019-01-22,2019-06-11,19,134661,N,N,Y
1697374,2019-01-22,2019-01-22,2019-06-05,18,57591,N,N,Y
1697384,2019-01-22,2019-01-25,2019-06-11,16,96894,N,N,Y
1697556,2019-01-22,2019-01-22,2019-06-13,29,55039,N,N,Y
1697927,2019-01-22,2019-01-22,2019-06-17,33,51348,N,N,N
1698132,2019-01-22,2019-01-23,2019-06-16,34,26854,N,Y,Y
1698732,2019-01-22,2019-01-25,2019-06-14,41,63401,N,N,Y
1699070,2019-01-22,2019-01-22,2019-06-14,16,89832,N,N,N
1699306,2019-01-22,2019-01-23,2019-06-11,17,88358,N,N,Y
1699688,2019-01-22,2019-01-22,2019-06-05,32,77614,N,N,Y
1701267,2019-01-23,2019-01-23,2019-06-07,41,62380,N,Y,Y
1701310,2019-01-23,2019-01-23,2019-05-26,16,113984,N,N,Y
1701860,2019-01-23,2019-01-23,2019-06-02,14,68984,N,N,Y
1701909,2019-01-23,2019-01-31,2019-06-12,21,118407,N,N,Y
1702180,2019-01-23,2019-01-24,2019-06-11,33,51854,N,N,N
1702292,2019-01-23,2019-01-23,2019-06-17,68,36641,N,Y,Y
1702696,2019-01-23,2019-01-23,2019-06-18,30,68917,N,N,Y
1702698,2019-01-23,2019-01-23,2019-06-12,26,61624,N,N,N
1703206,2019-01-23,2019-01-23,2019-06-13,32,64842,N,N,Y
1704034,2019-01-23,2019-01-23,2019-06-13,19,81241,N,N,N
1704155,2019-01-23,2019-01-23,2019-06-13,38,77669,N,N,Y
1704543,2019-01-23,2019-01-23,2019-06-18,28,57109,N,N,Y
1704849,2019-01-23,2019-01-24,2019-06-15,21,61972,N,N,N
1705165,2019-01-23,2019-03-15,2019-05-31,11,109019,N,N,N
1705458,2019-01-23,2019-01-23,2019-06-14,13,100828,N,N,Y
1705473,2019-01-23,2019-02-09,2019-06-07,10,277662,N,N,Y
1705653,2019-01-23,2019-01-23,2019-06-17,21,69493,N,N,N
1705685,2019-01-23,2019-01-23,2019-06-13,12,104619,N,N,Y
1705838,2019-01-23,2019-01-31,2019-06-13,25,64714,N,N,Y
1705995,2019-01-23,2019-01-23,2019-06-07,9,85164,N,N,Y
1706574,2019-01-23,2019-01-24,2019-06-18,31,58054,N,N,Y
1706684,2019-01-23,2019-03-17,2019-06-18,35,41433,N,N,Y
1707264,2019-01-23,2019-01-23,2019-06-15,16,152040,N,N,N
1707267,2019-01-23,2019-04-11,2019-06-10,12,168395,N,N,Y
1707590,2019-01-23,2019-01-28,2019-06-17,50,30190,N,Y,N
1707884,2019-01-23,2019-01-24,2019-06-12,20,58340,N,N,Y
1708722,2019-01-23,2019-01-23,2019-06-18,57,48880,N,N,N
1708735,2019-01-23,2019-01-23,2019-06-18,49,63364,N,N,Y
1709519,2019-01-23,2019-01-24,2019-06-18,14,55275,N,N,Y
1709620,2019-01-24,2019-01-24,2019-06-18,13,115349,N,N,Y
1709817,2019-01-24,2019-01-24,2019-06-12,26,107810,N,N,Y
1710395,2019-01-24,2019-01-24,2019-06-16,43,32751,N,Y,Y
1710508,2019-01-24,2019-01-24,2019-06-06,16,88325,N,N,N
1711266,2019-01-24,2019-01-24,2019-06-13,43,48908,N,N,Y
1711472,2019-01-24,2019-03-12,2019-06-18,27,73571,N,N,Y
1711691,2019-01-24,2019-01-24,2019-06-17,30,68838,N,N,Y
1712003,2019-01-24,2019-04-11,2019-06-17,39,26446,N,Y,N
1712989,2019-01-24,2019-01-24,2019-06-17,30,63760,N,N,Y
1713004,2019-01-24,2019-01-24,2019-06-16,25,99504,N,N,Y
1713268,2019-01-24,2019-01-24,2019-06-15,35,57858,N,N,Y
1713391,2019-01-24,2019-02-19,2019-06-08,20,56714,N,N,N
1714166,2019-01-24,2019-01-27,2019-06-16,60,34973,N,Y,Y
1714830,2019-01-24,2019-02-12,2019-06-18,30,65186,N,N,N
1715650,2019-01-24,2019-01-25,2019-06-18,21,48684,N,Y,Y
1715889,2019-01-24,2019-01-27,2019-06-10,22,53319,N,N,Y
1716008,2019-01-24,2019-03-13,2019-06-12,17,95452,N,N,Y
1716531,2019-01-24,2019-01-24,2019-06-18,22,33368,N,Y,N
1716706,2019-01-24,2019-01-24,2019-06-14,43,50271,N,N,Y
1716826,2019-01-24,2019-01-30,2019-06-16,21,200018,N,N,Y
1717417,2019-01-24,2019-01-24,2019-06-13,39,74132,N,N,Y
1717632,2019-01-24,2019-01-26,2019-06-13,31,51525,N,N,N
1718013,2019-01-24,2019-01-27,2019-06-17,32,42668,N,N,Y
1718604,2019-01-24,2019-01-24,2019-06-17,66,38810,N,Y,Y
1719007,2019-01-24,2019-01-27,2019-06-17,21,53537,N,N,Y
1719062,2019-01-24,2019-01-24,2019-05-30,15,79445,N,N,Y
1719089,2019-01-24,2019-01-25,2019-06-18,32,65528,N,N,Y
1720078,2019-01-25,2019-02-02,2019-06-10,38,54139,N,N,N
1720210,2019-01-25,2019-01-29,2019-06-08,22,40831,N,N,Y
1720548,2019-01-25,2019-04-18,2019-06-15,17,50956,N,N,Y
1720821,2019-01-25,2019-01-25,2019-06-18,81,24336,N,N,Y
1721234,2019-01-25,2019-01-25,2019-06-17,25,78726,N,N,Y
1721482,2019-01-25,2019-03-01,2019-05-29,13,71832,N,N,N
1722131,2019-01-25,2019-01-31,2019-06-17,30,53993,N,N,Y
1722289,2019-01-25,2019-01-25,2019-05-27,9,110371,N,N,Y
1722415,2019-01-25,2019-01-25,2019-06-14,23,95231,N,N,Y
1722589,2019-01-25,2019-01-25,2019-05-21,5,117620,N,N,Y
1722720,2019-01-25,2019-01-25,2019-06-18,45,36739,N,N,Y
1722915,2019-01-25,2019-01-25,2019-06-13,26,79326,N,N,Y
1723429,2019-01-25,2019-02-09,2019-06-16,20,34960,N,N,Y
1723587,2019-01-25,2019-01-25,2019-06-14,29,53281,N,N,N
1723859,2019-01-25,2019-02-16,2019-06-17,16,72459,N,N,N
1723876,2019-01-25,2019-01-25,2019-06-04,28,68674,N,N,Y
1723907,2019-01-25,2019-01-25,2019-06-14,7,92037,N,N,Y
1724467,2019-01-25,2019-01-25,2019-06-16,34,59907,N,N,Y
1724679,2019-01-25,2019-01-25,2019-05-31,13,95848,N,N,N
1724950,2019-01-25,2019-01-25,2019-06-17,29,75443,N,N,N
1725088,2019-01-25,2019-02-05,2019-06-13,22,85451,N,N,Y
1725191,2019-01-25,2019-02-02,2019-06-13,23,68856,N,N,N
1726633,2019-01-25,2019-01-27,2019-06-17,9,76560,N,N,N
1726789,2019-01-26,2019-01-28,2019-06-17,39,50379,N,Y,N
1727106,2019-01-26,2019-01-28,2019-06-13,35,55282,N,N,Y
1727361,2019-01-26,2019-02-17,2019-06-14,26,78232,N,N,N
1727564,2019-01-26,2019-01-26,2019-06-14,29,112756,N,N,Y
1727792,2019-01-26,2019-01-26,2019-06-12,31,52413,N,N,N
1727946,2019-01-26,2019-01-26,2019-06-16,25,42037,N,N,Y
1728266,2019-01-26,2019-01-26,2019-06-10,34,73346,N,N,Y
1728303,2019-01-26,2019-01-26,2019-06-16,27,66304,N,Y,Y
1728484,2019-01-26,2019-01-26,2019-06-12,16,82690,N,N,N
1728770,2019-01-26,2019-01-26,2019-06-15,34,46828,N,N,N
1728822,2019-01-26,2019-01-26,2019-06-07,18,61902,N,N,N
1729004,2019-01-26,2019-02-03,2019-06-15,26,67112,N,N,N
1729287,2019-01-26,2019-01-26,2019-06-18,34,63856,N,N,N
1729749,2019-01-26,2019-01-26,2019-06-15,27,65629,N,N,Y
1729928,2019-01-26,2019-01-26,2019-06-16,20,102170,N,N,Y
1730287,2019-01-26,2019-01-26,2019-06-13,19,49694,N,N,Y
1730432,2019-01-26,2019-01-26,2019-06-16,29,44702,N,N,Y
1730533,2019-01-26,2019-01-26,2019-06-16,47,53022,N,Y,Y
1731810,2019-01-26,2019-01-26,2019-06-13,13,79065,N,N,N
1732195,2019-01-26,2019-01-26,2019-06-15,9,85069,N,N,Y
1732904,2019-01-26,2019-01-26,2019-06-17,21,54464,N,N,N
1733290,2019-01-26,2019-01-27,2019-06-14,21,80426,N,N,Y
1733307,2019-01-26,2019-01-29,2019-06-12,24,42730,N,Y,N
1733687,2019-01-27,2019-05-02,2019-06-11,8,95824,N,N,Y
1734103,2019-01-27,2019-01-30,2019-06-15,38,30419,N,N,Y
1734310,2019-01-27,2019-01-29,2019-06-13,29,52975,N,N,Y
1734734,2019-01-27,2019-01-27,2019-05-29,15,49494,N,N,N
1735293,2019-01-27,2019-01-27,2019-06-15,27,49792,N,N,N
1735529,2019-01-27,2019-01-27,2019-06-16,31,55936,N,N,N
1735992,2019-01-27,2019-01-27,2019-06-10,19,100581,N,N,Y
1736042,2019-01-27,2019-01-27,2019-06-17,16,84686,N,N,N
1736354,2019-01-27,2019-01-27,2019-06-14,29,53463,N,N,Y
1736421,2019-01-27,2019-01-27,2019-06-15,18,67559,N,N,Y
1736651,2019-01-27,2019-01-27,2019-06-13,33,57539,N,N,Y
1737086,2019-01-27,2019-01-27,2019-06-16,43,51696,N,N,N
1737317,2019-01-27,2019-01-29,2019-06-14,21,46824,N,N,Y
1737336,2019-01-27,2019-01-28,2019-06-17,40,55601,N,N,Y
1737543,2019-01-27,2019-01-30,2019-06-18,22,63759,N,N,N
1737829,2019-01-27,2019-01-27,2019-06-15,12,94483,N,N,Y
1738229,2019-01-27,2019-01-27,2019-06-13,38,31857,N,Y,Y
1738361,2019-01-27,2019-05-11,2019-06-13,8,75768,N,N,Y
1738780,2019-01-27,2019-01-27,2019-06-17,19,100680,N,N,Y
1738929,2019-01-27,2019-01-27,2019-06-18,26,69523,N,N,Y
1739227,2019-01-27,2019-04-30,2019-06-12,11,56703,N,N,N
1739605,2019-01-27,2019-01-28,2019-06-17,43,49122,N,N,Y
1739990,2019-01-27,2019-01-27,2019-06-09,17,76839,N,N,Y
1740307,2019-01-27,2019-01-28,2019-05-25,33,66857,N,N,Y
1740775,2019-01-27,2019-01-27,2019-06-17,42,39114,N,N,Y
1741166,2019-01-27,2019-02-11,2019-06-13,37,26411,N,Y,Y
1741170,2019-01-27,2019-01-28,2019-06-17,40,31149,N,N,Y
1741339,2019-01-28,2019-01-28,2019-06-02,30,55288,N,N,Y
1741599,2019-01-28,2019-01-28,2019-06-18,42,69913,N,N,Y
1741632,2019-01-28,2019-01-28,2019-06-12,47,36427,N,N,Y
1741648,2019-01-28,2019-02-08,2019-06-17,45,63634,N,N,N
1742153,2019-01-28,2019-01-28,2019-05-27,13,110812,N,N,Y
1742361,2019-01-28,2019-01-28,2019-06-18,40,38649,N,Y,Y
1742845,2019-01-28,2019-01-28,2019-06-17,23,64136,N,N,Y
1742867,2019-01-28,2019-01-29,2019-06-14,25,58254,N,N,Y
1742874,2019-01-28,2019-01-28,2019-06-13,18,62249,N,N,Y
1742968,2019-01-28,2019-03-04,2019-06-16,29,70017,N,N,Y
1743403,2019-01-28,2019-01-28,2019-06-16,35,38584,N,Y,Y
1743423,2019-01-28,2019-01-28,2019-05-29,12,80493,N,N,Y
1743868,2019-01-28,2019-01-30,2019-06-15,34,72603,N,N,Y
1744962,2019-01-28,2019-01-30,2019-06-16,30,56540,N,N,Y
1745527,2019-01-28,2019-04-29,2019-06-10,12,63967,N,N,Y
1745751,2019-01-28,2019-01-28,2019-06-06,29,65209,N,N,Y
1746262,2019-01-28,2019-01-28,2019-06-07,21,65470,N,N,Y
1746423,2019-01-28,2019-03-16,2019-06-18,41,45997,N,N,Y
1747424,2019-01-28,2019-01-28,2019-06-17,18,63628,N,N,Y
